"","KLP","DESCR","PROCYEAR","PROCMTH","REG","DESTCTRY","POD","VAL","NETWT","SITC","DESTCTRY_L","POD_LABEL","HSCODE","PROVINSI"
"2372","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Australia & Oceania","AU","IDTPE",139120,59200,"07111","AUSTRALIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2373","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Australia & Oceania","NZ","IDBLW",104640,19200,"07111","NEW ZEALAND","BELAWAN","09011110","12 SUMATERA UTARA"
"2374","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","BE","IDBLW",733299.13,205800,"07111","BELGIUM","BELAWAN","09011110","12 SUMATERA UTARA"
"2375","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","BE","IDPJG",332955,171000,"07111","BELGIUM","PANJANG","09011110","18 LAMPUNG"
"2376","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","BE","IDTPP",113400,18000,"07111","BELGIUM","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"2377","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","BE","IDTPE",440160,132000,"07111","BELGIUM","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2378","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","DK","IDBLW",115200,19200,"07111","DENMARK","BELAWAN","09011110","12 SUMATERA UTARA"
"2379","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","DE","IDBLW",1471962.17,344700,"07111","GERMANY, FED. REP. OF","BELAWAN","09011110","12 SUMATERA UTARA"
"2380","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","DE","IDKNO",12000,170,"07111","GERMANY, FED. REP. OF","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2381","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","DE","IDPJG",7090497.79,3601200,"07111","GERMANY, FED. REP. OF","PANJANG","09011110","18 LAMPUNG"
"2382","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","DE","IDTPE",1017306,398400,"07111","GERMANY, FED. REP. OF","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2383","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GR","IDPJG",239121.6,111600,"07111","GREECE","PANJANG","09011110","18 LAMPUNG"
"2384","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","IT","IDPJG",7959031,3728200,"07111","ITALY","PANJANG","09011110","18 LAMPUNG"
"2385","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","IT","IDTES",693513.6,312000,"07111","ITALY","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2386","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","IT","IDTPE",2604256.68,1137840,"07111","ITALY","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2387","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","NL","IDBLW",610462.92,120000,"07111","NETHERLANDS","BELAWAN","09011110","12 SUMATERA UTARA"
"2388","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","NL","IDKNO",5100,40,"07111","NETHERLANDS","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2389","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","NL","IDTPE",35667.36,18600,"07111","NETHERLANDS","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2390","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","NO","IDTPP",15000,2002.8,"07111","NORWAY","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"2391","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","NO","IDTPE",109800,18000,"07111","NORWAY","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2392","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","PT","IDPJG",335081.56,171600,"07111","PORTUGAL","PANJANG","09011110","18 LAMPUNG"
"2393","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","PT","IDTPE",89280,38400,"07111","PORTUGAL","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2394","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","ES","IDTPE",111912.64,57200,"07111","SPAIN","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2395","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","SE","IDBLW",67800,12000,"07111","SWEDEN","BELAWAN","09011110","12 SUMATERA UTARA"
"2396","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","CH","IDCGK",756,120,"07111","SWITZERLAND","SOEKARNO-HATTA (U)","09011110","31 DKI JAKARTA"
"2397","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GB","IDBLW",772878.86,142700,"07111","UNITED KINGDOM","BELAWAN","09011110","12 SUMATERA UTARA"
"2398","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GB","IDKNO",12000,150,"07111","UNITED KINGDOM","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2399","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GB","IDPJG",3007230.6,1506000,"07111","UNITED KINGDOM","PANJANG","09011110","18 LAMPUNG"
"2400","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GB","IDTPE",212976,54000,"07111","UNITED KINGDOM","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2401","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Barat","GB","IDUJU",59590,6900,"07111","UNITED KINGDOM","UJUNGPANDANG","09011110","73 SULAWESI SELATAN"
"2402","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","AM","IDPJG",267900,133200,"07111","ARMENIA","PANJANG","09011110","18 LAMPUNG"
"2403","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","AM","IDTPE",219648,96000,"07111","ARMENIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2404","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","BG","IDPJG",369156,184800,"07111","BULGARIA","PANJANG","09011110","18 LAMPUNG"
"2405","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","CZ","IDPJG",246240,129600,"07111","CZECH REPUBLIC","PANJANG","09011110","18 LAMPUNG"
"2406","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","GE","IDPJG",1098966.72,549000,"07111","GEORGIA","PANJANG","09011110","18 LAMPUNG"
"2407","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","GE","IDTPE",928805.37,441600,"07111","GEORGIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2408","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","LV","IDPJG",45328.2,18600,"07111","LATVIA","PANJANG","09011110","18 LAMPUNG"
"2409","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","LV","IDTPE",45619.2,19200,"07111","LATVIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2410","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","PL","IDKNO",1725,15,"07111","POLAND","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2411","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","PL","IDTES",38976,19200,"07111","POLAND","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2412","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","RO","IDBLW",33111,18395,"07111","ROMANIA","BELAWAN","09011110","12 SUMATERA UTARA"
"2413","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","RO","IDTES",84748.8,38400,"07111","ROMANIA","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2414","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","RU","IDPJG",8622999.32,4261800,"07111","RUSSIA FEDERATION","PANJANG","09011110","18 LAMPUNG"
"2415","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"10","Eropa Timur","UA","IDPJG",94080,38400,"07111","UKRAINE","PANJANG","09011110","18 LAMPUNG"
"2416","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","DZ","IDPJG",899747.04,478200,"07111","ALGERIA","PANJANG","09011110","18 LAMPUNG"
"2417","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","EG","IDPJG",359621.44,192000,"07111","EGYPT","PANJANG","09011110","18 LAMPUNG"
"2418","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","EG","IDTPE",3855457.12,1767600,"07111","EGYPT","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2419","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","MA","IDPJG",1593319.45,760200,"07111","MOROCCO","PANJANG","09011110","18 LAMPUNG"
"2420","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","MA","IDTES",57600,38400,"07111","MOROCCO","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2421","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","MA","IDTPE",252408.6,115200,"07111","MOROCCO","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2422","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Afrika","ZA","IDPJG",734040,360000,"07111","SOUTH AFRICA","PANJANG","09011110","18 LAMPUNG"
"2423","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Tengah dan Selatan","MX","IDBLW",105600,19200,"07111","MEXICO","BELAWAN","09011110","12 SUMATERA UTARA"
"2424","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Utara","CA","IDBLW",788084.74,153600,"07111","CANADA","BELAWAN","09011110","12 SUMATERA UTARA"
"2425","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Utara","CA","IDKNO",1050,10,"07111","CANADA","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2426","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Utara","US","IDBLW",16467653.9,3221220,"07111","UNITED STATES","BELAWAN","09011110","12 SUMATERA UTARA"
"2427","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Utara","US","IDPJG",270451.2,146400,"07111","UNITED STATES","PANJANG","09011110","18 LAMPUNG"
"2428","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Amerika Utara","US","IDTPE",916507.33,184920,"07111","UNITED STATES","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2429","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Barat","AE","IDBLW",27120,4800,"07111","UNITED ARAB EMIRATES","BELAWAN","09011110","12 SUMATERA UTARA"
"2430","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Barat","AE","IDTES",98304,38400,"07111","UNITED ARAB EMIRATES","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2431","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","IN","IDBLW",16500,3000,"07111","INDIA","BELAWAN","09011110","12 SUMATERA UTARA"
"2432","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","IN","IDPJG",1057560,535000,"07111","INDIA","PANJANG","09011110","18 LAMPUNG"
"2433","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","MY","IDBLW",285819.88,124100,"07111","MALAYSIA","BELAWAN","09011110","12 SUMATERA UTARA"
"2434","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","MY","IDPJG",5265393.03,2676000,"07111","MALAYSIA","PANJANG","09011110","18 LAMPUNG"
"2435","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","MY","IDTES",37034.28,19080,"07111","MALAYSIA","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"2436","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","MY","IDTPE",649452.1,313440,"07111","MALAYSIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2437","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","PH","IDBLW",116748,56400,"07111","PHILIPPINES","BELAWAN","09011110","12 SUMATERA UTARA"
"2438","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","PH","IDTPP",165734.4,76800,"07111","PHILIPPINES","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"2439","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","PH","IDTPE",288180,103500,"07111","PHILIPPINES","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2440","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","SG","IDBLW",361494.94,105840,"07111","SINGAPORE","BELAWAN","09011110","12 SUMATERA UTARA"
"2441","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","SG","IDPJG",974734.76,488700,"07111","SINGAPORE","PANJANG","09011110","18 LAMPUNG"
"2442","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","SG","IDTPP",47797,23820,"07111","SINGAPORE","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"2443","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","SG","IDTPE",222984.72,96720,"07111","SINGAPORE","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2444","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","TH","IDBLW",20250,3000,"07111","THAILAND","BELAWAN","09011110","12 SUMATERA UTARA"
"2445","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","TH","IDKNO",199.2,24,"07111","THAILAND","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"2446","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","TH","IDPJG",166118.4,76800,"07111","THAILAND","PANJANG","09011110","18 LAMPUNG"
"2447","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","VN","IDBLW",567336,257880,"07111","VIET NAM","BELAWAN","09011110","12 SUMATERA UTARA"
"2448","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Selatan dan Tenggara","VN","IDTPE",52051.5,19980,"07111","VIET NAM","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2449","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","CN","IDBLW",250659.57,56340,"07111","CHINA","BELAWAN","09011110","12 SUMATERA UTARA"
"2450","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","CN","IDPJG",2512005.96,1496800,"07111","CHINA","PANJANG","09011110","18 LAMPUNG"
"2451","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","CN","IDTPE",229194.17,55200,"07111","CHINA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2452","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","HK","IDBLW",45896,8270,"07111","HONG KONG","BELAWAN","09011110","12 SUMATERA UTARA"
"2453","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","HK","IDPJG",51840,19200,"07111","HONG KONG","PANJANG","09011110","18 LAMPUNG"
"2454","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","HK","IDTPE",141663,57600,"07111","HONG KONG","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"2455","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","JP","IDBLW",2049950.76,395392.45,"07111","JAPAN","BELAWAN","09011110","12 SUMATERA UTARA"
"2456","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","JP","IDPJG",992455.8,496000,"07111","JAPAN","PANJANG","09011110","18 LAMPUNG"
"2457","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2017,"11","Asia Timur","JP","IDTPP",377562.8,46200,"07111","JAPAN","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
