age_yr;family_org;exp_yr;mid;downstream;acreage_sqm;yield_kg;labour_org;seed_kg;manure_kg;log_acreage;log_yield;log_labour;log_seed;log_manure;d1_1;d1_2;d1_3;d1_4;d2_1;d2_2;d2_3;d2_4;d2_5;d3_1;d3_2;d3_3;d3_4;d4_1;d4_2;d4_3;d4_4;e1_1;e1_2;e1_3;e1_4;e2_1;e2_2;e2_3;e2_4;e2_5;e3_1;e3_2;e3_3;e3_4;f1_1;f1_2;f1_3;f1_4;f2_1;f2_2;f2_3;f2_4;f3_1;f3_2;f3_3;f3_4;f3_5;g1_1;g1_2;g1_3;g1_4;g1_5;g2_1;g2_2;g2_3;g2_4;adaptasi1_1;adaptasi1_2;adaptasi1_3;lingkungan2_1;lingkungan2_2;mitigasi3_1;mitigasi3_2;mitigasi3_3;mitigasi3_4;mitigasi3_5;produksi4_1;produksi4_2;produksi4_3;produksi4_4;produksi4_5;sosial5_1;sosial5_2;sosial5_3;ekonomi6_1;ekonomi6_2;ekonomi6_3;ekonomi6_4;ekonomi6_5;ekonomi6_6
55;5;34;0;1;4000;1504;26;4.4;120;3.60205999132796;3.17724783625562;1.41497334797082;0.643452676486187;2.07918124604762;3.29930058871261;2.54320250946164;1;2.52124561291124;4.93597898202048;3.18003084730744;2.18594503766934;3.87962946468104;3.79853621269151;3.1322696687897;4.24608497988177;2.3523464334854;3.65341842743192;5.29577933222649;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;3.07948047043016;2.94233011372017;3.10234489670439;3.31290682887049;4.42365405002657;3.53153025530216;3.66615203712211;3.37691315818969;3.85216486801159;3.07992614689203;3.92188812750499;1;1;1;3.46320170746022;2.36706545328246;3.78516282478141;5.81649774114756;4.4868514378954;4.69216891683647;2.25494251102376;1;3.36761859499357;1;2.84800066015709;2.33353972899358;4.50997328650962;4.43048894484358;2.36312148816913;2.94414672725435;1.99998511662762;4.38661246607969;2.95244891980085;2.03467826156653;2.321201;1;2.233751;1;1;3.177772;2.684162;1.962471;3.624194;1;2.605249;3.573757;1;3.205278;1;1;3.387267;2.905798;2.000073;3.188445;3.443439;4.813473;3.259124;1
50;3;40;0;1;10000;1000;13;20;150;4;3;1.11394335230684;1.30102999566398;2.17609125905568;3.29930058871261;3.55774066702523;3.33136848638446;3.626474743356;2.94461110793176;3.18003084730744;3.82890753568842;3.87962946468104;3.79853621269151;4.14495141540325;4.24608497988177;4.73145170458151;4.84488846861793;4.11256210180924;2.43247411919635;2.44594206680838;3.60952280611687;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;3.50907770710191;3.53153025530216;3.66615203712211;3.37691315818969;3.85216486801159;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;4.69216891683647;3.37905056163788;2.83209444307479;3.36761859499357;3.53975702854426;3.91202946372234;2.33353972899358;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.684574;1;2.070135;3.030641;1;1;1;3.08235;3.624194;2.681894;2.605249;3.573757;1;3.205278;1;2.075129;2.671424;2.15365;2.000073;4.700008;3.443439;5.980714;5.315623;3.404671
58;4;36;0;1;7500;2208;39;14.25;313.5;3.8750612633917;3.34399906905716;1.5910646070265;1.15381486434453;2.49623754516674;2.28225546322899;1;4.28588020256065;3.626474743356;2.94461110793176;4.03929773138387;3.82890753568842;3.87962946468104;3.02302234443974;4.14495141540325;5.52178731590242;4.73145170458151;2.43959482877361;4.11256210180924;2.43247411919635;2.44594206680838;3.60952280611687;3.9443867724375;4.00874465837667;2.94233011372017;4.05885410729385;3.31290682887049;4.42365405002657;4.53295183984895;3.66615203712211;2.0216462429411;3.07464677227252;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;4.56975817077864;2.47541720935374;1;2.8786203527613;4.58912371182732;2.53375234479293;3.74795496312159;1;2.83209444307479;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;3.44299683380665;3.51101002477435;3.32671046779238;3.78621845510159;1;3.33856936219102;2.95244891980085;4.53956482455783;1;1;2.905658;3.030641;3.852001;1;2.684162;4.261663;3.624194;1;1;3.573757;1;2.34137;2.115827;2.859918;3.387267;2.15365;2.000073;3.188445;4.628745;1.844673;3.259124;5.725663
39;4;17;0;1;5000;1393;16;5.5;50;3.69897000433602;3.14395111642396;1.20411998265592;0.740362689494244;1.69897000433602;2.28225546322899;3.55774066702523;4.28588020256065;3.626474743356;2.22968699326937;3.18003084730744;3.82890753568842;5.05491040235879;3.79853621269151;1;4.24608497988177;2.3523464334854;4.84488846861793;2.41355624326404;2.43247411919635;2.44594206680838;4.53834412237969;2.77800192451502;4.00874465837667;3.85267436368364;3.10234489670439;4.35467318283299;4.42365405002657;4.53295183984895;2.36735499135022;4.55970583625675;3.07464677227252;5.48154829600486;2.98815893707634;2.89397811126238;3.51548805217588;2.5628832159573;1;3.51973720280498;3.78516282478141;4.58912371182732;4.4868514378954;4.69216891683647;2.25494251102376;1;2.2414941394042;3.53975702854426;3.91202946372234;3.92476742236085;4.50997328650962;5.36248453476796;2.36312148816913;3.78621845510159;4.04820219607644;3.33856936219102;2.95244891980085;2.03467826156653;1;1;2.905658;1;1;3.79577;1;4.261663;3.624194;1;2.605249;1.878815;1;2.34137;2.115827;2.075129;3.387267;1;2.000073;1.588768;3.443439;3.323561;3.259124;3.404671
56;4;40;0;1;10000;1500;14;15;100;4;3.17609125905568;1.14612803567824;1.17609125905568;2;4.2542925832878;4.39253015068777;4.28588020256065;4.61035400503481;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;4.14495141540325;4.24608497988177;2.3523464334854;3.65341842743192;5.29577933222649;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;4.35467318283299;4.42365405002657;4.53295183984895;4.46885109526007;4.55970583625675;5.04187998317914;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;5.03556838940938;5.81649774114756;2.53375234479293;5.99035811346121;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;5.25878591486575;2.33353972899358;3.44299683380665;3.51101002477435;3.32671046779238;2.94414672725435;4.04820219607644;4.38661246607969;3.85472420956226;3.54177339366547;1;1;2.070135;3.030641;1;3.79577;1;3.08235;3.624194;1;2.605249;3.573757;1;3.205278;1;2.859918;3.387267;2.15365;2.000073;4.700008;4.628745;5.980714;6.194234;3.404671
53;4;30;0;1;10000;7932;15;14;164;4;3.89938270553327;1.17609125905568;1.14612803567824;2.2148438480477;3.29930058871261;4.39253015068777;3.33136848638446;2.52124561291124;2.22968699326937;3.18003084730744;3.82890753568842;3.87962946468104;1;1;4.24608497988177;1;2.43959482877361;1;2.43247411919635;1;1;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;4.35467318283299;4.42365405002657;2.89255999876967;4.46885109526007;3.37691315818969;3.07464677227252;4.0015310262084;3.92188812750499;3.66964946192881;3.51548805217588;4.56975817077864;4.33202797708344;4.62866151341824;2.8786203527613;3.69916605436049;3.52970480242446;1;5.59821953684989;3.97858642299128;2.2414941394042;5.18027334322561;2.84800066015709;2.93663138247969;3.44299683380665;2.38496754694837;5.39937960045806;5.04187998317914;1.99998511662762;4.38661246607969;2.09080788958823;2.78634843669992;3.400244;1;2.070135;2.021276;2.552228;2.302462;1;1.962471;2.718569;1;2.605249;3.573757;1;3.205278;1;2.075129;3.387267;2.905798;1;3.188445;3.443439;3.323561;5.315623;5.725663
49;4;26;0;1;2500;2140;25;2;100;3.39794000867204;3.33041377334919;1.39794000867204;0.301029995663981;2;3.29930058871261;3.55774066702523;4.28588020256065;2.52124561291124;2.22968699326937;4.03929773138387;3.82890753568842;3.87962946468104;5.12622218173134;4.14495141540325;3.46282790718806;1;4.84488846861793;2.41355624326404;1;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;2.72067088037479;3.50907770710191;3.53153025530216;3.66615203712211;3.37691315818969;3.85216486801159;3.07992614689203;1;3.66964946192881;2.47972427536165;4.56975817077864;2.47541720935374;2.36706545328246;5.03556838940938;5.81649774114756;2.53375234479293;4.69216891683647;2.25494251102376;1;3.36761859499357;1;1;3.92476742236085;2.38080044094893;5.36248453476796;4.17504038364695;3.78621845510159;2.86889033290433;3.33856936219102;2.09080788958823;4.53956482455783;1;1;2.070135;3.030641;2.552228;1;2.684162;4.261663;1;1;2.605249;3.573757;1;1;1;1;2.671424;1;3.361935;4.700008;4.628745;3.323561;5.315623;1.937957
60;2;26;0;1;17000;1300;44;34;637.5;4.23044892137827;3.11394335230684;1.64345267648619;1.53147891704226;2.80448018910599;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;3.69741969909386;4.03929773138387;2.18594503766934;2.23745981113385;3.79853621269151;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;3.50907770710191;3.53153025530216;3.66615203712211;3.37691315818969;5.04187998317914;4.0015310262084;3.92188812750499;3.66964946192881;1;1;1;1;5.03556838940938;5.81649774114756;2.53375234479293;3.74795496312159;1;1;1;1;3.91202946372234;5.45967305323282;4.50997328650962;5.36248453476796;5.39937960045806;5.04187998317914;5.96860119656301;5.39937960045806;5.09492005491141;4.53956482455783;1;1;1;3.030641;2.552228;3.79577;2.684162;4.261663;3.624194;1;2.605249;3.573757;1;3.205278;1;2.859918;3.387267;2.15365;2.000073;4.700008;2.417717;1.844673;3.259124;5.725663
51;4;30;0;1;2000;1251;52;2;31.4;3.30102999566398;3.09725730969342;1.7160033436348;0.301029995663981;1.49692964807321;2.28225546322899;2.54320250946164;4.28588020256065;1;3.69741969909386;4.03929773138387;2.95864693240493;3.07091638978975;3.79853621269151;4.14495141540325;4.24608497988177;1;2.43959482877361;1;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;3.07948047043016;3.85267436368364;4.05885410729385;2.72067088037479;3.50907770710191;3.53153025530216;3.23049615114934;4.55970583625675;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;1;1;2.47541720935374;3.51973720280498;3.78516282478141;4.58912371182732;4.4868514378954;4.69216891683647;1;2.83209444307479;3.36761859499357;1;2.84800066015709;2.33353972899358;3.44299683380665;3.51101002477435;4.17504038364695;2.12896031990924;4.04820219607644;4.38661246607969;5.09492005491141;3.54177339366547;1;1;2.070135;3.030641;1;3.79577;1;1;2.718569;3.113618;1;1.878815;1;1;1;3.805811;2.671424;2.905798;3.361935;3.188445;2.417717;3.323561;5.315623;1.937957
61;2;41;0;0;20000;4000;1;50;1000;4.30102999566398;3.60205999132796;0;1.69897000433602;3;4.2542925832878;4.39253015068777;3.33136848638446;3.626474743356;3.69741969909386;3.18003084730744;3.82890753568842;3.07091638978975;3.79853621269151;2.1901362459633;3.46282790718806;3.58493271188774;3.65341842743192;4.11256210180924;4.0084586492562;3.39423935463136;3.60952280611687;3.9443867724375;2.24720222864421;2.13161221186729;3.10234489670439;2.72067088037479;2.14572790578305;1;1;1;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;3.51548805217588;2.5628832159573;3.46320170746022;3.51973720280498;3.78516282478141;4.58912371182732;3.52970480242446;3.74795496312159;2.25494251102376;2.83209444307479;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;2.38080044094893;2.38496754694837;3.32671046779238;2.12896031990924;2.86889033290433;2.22453451561005;1;1;3.400244;1;2.905658;1;1;2.302462;2.684162;3.08235;1;1;2.605249;5.258525;2.706959;1;1;3.805811;1;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
48;4;25;0;1;2500;1629;14;16.75;117.75;3.39794000867204;3.21192108430851;1.14612803567824;1.22401481137286;2.07096091580093;4.2542925832878;4.39253015068777;2.30953238350105;2.52124561291124;2.94461110793176;2.30413729102943;2.18594503766934;5.05491040235879;3.79853621269151;2.1901362459633;4.24608497988177;4.73145170458151;2.43959482877361;2.41355624326404;2.43247411919635;4.22171297963188;4.53834412237969;2.77800192451502;4.00874465837667;2.94233011372017;4.05885410729385;4.35467318283299;4.42365405002657;4.53295183984895;4.46885109526007;3.37691315818969;3.85216486801159;2.20505496578415;3.92188812750499;3.66964946192881;1;1;2.47541720935374;1;3.78516282478141;4.58912371182732;2.53375234479293;5.99035811346121;1;2.83209444307479;1;2.20635182314303;5.25878591486575;2.93663138247969;4.50997328650962;2.38496754694837;3.32671046779238;3.78621845510159;1.99998511662762;5.39937960045806;3.85472420956226;4.53956482455783;2.684574;1;2.070135;1;1;2.302462;1;3.08235;3.624194;1;2.605249;3.573757;1;3.205278;1;2.859918;3.387267;2.15365;2.000073;4.700008;3.443439;3.323561;1;1.937957
53;3;31;0;1;2000;733;17;16.2;53.6;3.30102999566398;2.86510397464113;1.23044892137827;1.20951501454263;1.72916478969277;3.29930058871261;4.39253015068777;4.28588020256065;3.626474743356;1;3.18003084730744;3.82890753568842;3.07091638978975;5.12622218173134;4.14495141540325;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;4.0084586492562;4.22171297963188;3.60952280611687;3.9443867724375;4.00874465837667;2.94233011372017;3.10234489670439;3.31290682887049;4.42365405002657;4.53295183984895;4.46885109526007;3.37691315818969;5.04187998317914;4.0015310262084;3.92188812750499;2.21240122373237;3.51548805217588;1;2.47541720935374;1;3.78516282478141;5.81649774114756;5.82884419770667;3.74795496312159;3.37905056163788;1;1;2.20635182314303;2.84800066015709;2.33353972899358;3.44299683380665;3.51101002477435;2.36312148816913;5.04187998317914;4.04820219607644;3.33856936219102;2.95244891980085;2.78634843669992;1;1;2.070135;3.030641;1;3.177772;2.684162;1.962471;1;1;1;3.573757;1;1;1;2.075129;2.671424;1;5.086402;4.700008;1.674772;3.323561;3.259124;1.937957
58;4;28;0;1;2500;1144;15;12.25;22.25;3.39794000867204;3.05842602445701;1.17609125905568;1.08813608870055;1.34733001531695;2.28225546322899;3.55774066702523;2.30953238350105;3.626474743356;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.02302234443974;3.1322696687897;4.24608497988177;1;2.43959482877361;3.29561717629922;2.43247411919635;2.44594206680838;1;2.77800192451502;3.07948047043016;3.85267436368364;3.10234489670439;4.35467318283299;3.50907770710191;3.53153025530216;4.46885109526007;3.37691315818969;3.07464677227252;4.0015310262084;5.54825349854634;3.66964946192881;1;2.5628832159573;2.47541720935374;2.36706545328246;5.03556838940938;4.58912371182732;1;4.69216891683647;2.25494251102376;1.96722096956597;3.36761859499357;3.53975702854426;3.91202946372234;2.33353972899358;2.38080044094893;3.51101002477435;5.39937960045806;2.94414672725435;2.86889033290433;3.33856936219102;3.85472420956226;3.54177339366547;1;1;2.905658;2.021276;1;2.302462;2.684162;4.261663;3.624194;1;2.605249;1.878815;1;2.34137;1;1;3.387267;2.905798;2.000073;4.700008;3.443439;4.813473;3.259124;3.404671
58;4;26;0;1;1000;516;14;1;30.9;3;2.71264970162721;1.14612803567824;0;1.48995847942483;1;2.54320250946164;4.28588020256065;4.61035400503481;4.93597898202048;3.18003084730744;3.82890753568842;3.87962946468104;3.79853621269151;4.14495141540325;3.46282790718806;3.58493271188774;1;4.11256210180924;1;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;2.94233011372017;3.10234489670439;3.31290682887049;4.42365405002657;3.53153025530216;4.46885109526007;2.63965719851903;3.85216486801159;1;3.92188812750499;2.21240122373237;3.51548805217588;2.5628832159573;3.46320170746022;2.36706545328246;3.78516282478141;4.58912371182732;4.4868514378954;4.69216891683647;1;2.83209444307479;1;1;3.91202946372234;2.93663138247969;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;4.04820219607644;2.22453451561005;2.95244891980085;4.53956482455783;1;1;1;3.030641;1;1;1;4.261663;3.624194;1;1;3.573757;1;3.205278;2.92899;2.075129;2.671424;2.15365;3.361935;3.188445;4.628745;1.844673;3.259124;4.938916
55;6;31;1;0;7500;1688;22;9;298.5;3.8750612633917;3.22737244228964;1.34242268082221;0.954242509439325;2.47494433546539;2.28225546322899;3.55774066702523;4.28588020256065;4.61035400503481;2.22968699326937;4.03929773138387;1;3.87962946468104;2.28323413237892;3.1322696687897;4.24608497988177;2.3523464334854;1;2.41355624326404;3.28560161854869;2.44594206680838;2.53115219901003;5.90866447925431;3.07948047043016;1;1;3.31290682887049;1;2.14988140028723;3.23049615114934;2.0216462429411;3.85216486801159;1;3.92188812750499;3.66964946192881;2.47972427536165;1;2.47541720935374;2.36706545328246;1;4.58912371182732;2.53375234479293;3.74795496312159;3.37905056163788;2.83209444307479;3.36761859499357;1;2.84800066015709;3.92476742236085;2.38080044094893;4.43048894484358;1;1;4.04820219607644;2.22453451561005;2.95244891980085;2.03467826156653;1;1;1.902163;3.030641;1;1;2.684162;4.261663;3.624194;1;2.605249;1.878815;1;3.205278;2.115827;1;1;2.15365;2.000073;3.188445;3.443439;1;3.259124;3.404671
49;2;43;0;1;40000;15604;33;64;410;4.60205999132796;4.19323594163975;1.51851393987789;1.80617997398389;2.61278385671974;3.29930058871261;4.39253015068777;5.39937960045806;3.626474743356;3.69741969909386;2.30413729102943;3.82890753568842;3.07091638978975;3.79853621269151;4.14495141540325;4.24608497988177;2.3523464334854;3.65341842743192;1;3.28560161854869;2.44594206680838;1;3.9443867724375;3.07948047043016;3.85267436368364;3.10234489670439;4.35467318283299;4.42365405002657;4.53295183984895;4.46885109526007;3.37691315818969;5.04187998317914;4.0015310262084;3.92188812750499;3.66964946192881;3.51548805217588;1;1;3.51973720280498;5.03556838940938;1;5.82884419770667;5.99035811346121;3.37905056163788;1;1;2.20635182314303;1;2.33353972899358;3.44299683380665;2.38496754694837;3.32671046779238;2.12896031990924;4.04820219607644;3.33856936219102;2.95244891980085;3.54177339366547;2.321201;1;2.070135;1.904728;1;2.302462;2.684162;3.08235;3.624194;2.365555;2.605249;3.573757;1;2.34137;1;2.075129;3.387267;2.15365;2.000073;4.700008;4.628745;3.323561;1;3.404671
63;2;43;1;0;20000;12255;28;144;1564;4.30102999566398;4.0883133155881;1.44715803134222;2.15836249209525;3.19423674872383;5.36991781520157;4.39253015068777;3.33136848638446;1;3.69741969909386;3.18003084730744;3.82890753568842;3.87962946468104;5.12622218173134;3.1322696687897;2.58593933232526;2.3523464334854;4.84488846861793;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;1;1;3.31290682887049;3.50907770710191;3.53153025530216;3.66615203712211;2.0216462429411;3.85216486801159;4.0015310262084;3.92188812750499;2.89397811126238;3.51548805217588;3.67009832199333;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;3.52970480242446;4.69216891683647;1;1;1;3.53975702854426;1.97578381159481;2.33353972899358;4.50997328650962;1;3.32671046779238;1;4.04820219607644;4.38661246607969;2.95244891980085;2.03467826156653;1;1;2.070135;3.030641;2.552228;1;1.606494;3.08235;1;1;2.605249;3.573757;1;3.205278;2.115827;2.075129;2.202079;2.15365;3.361935;4.700008;1.674772;1;3.259124;3.404671
71;3;50;1;0;9600;4416;50;12;636;3.98227123303957;3.64502906472114;1.69897000433602;1.07918124604762;2.80345711564841;2.28225546322899;1;4.28588020256065;2.52124561291124;1;4.03929773138387;2.18594503766934;2.23745981113385;1;4.14495141540325;4.24608497988177;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;1;3.9443867724375;2.24720222864421;3.85267436368364;4.05885410729385;3.31290682887049;2.14572790578305;3.53153025530216;3.23049615114934;4.55970583625675;5.04187998317914;4.0015310262084;2.98815893707634;5.05491040235879;1;2.5628832159573;2.47541720935374;3.51973720280498;2.8786203527613;3.69916605436049;1;3.74795496312159;3.37905056163788;3.97858642299128;2.2414941394042;3.53975702854426;2.84800066015709;2.33353972899358;4.50997328650962;2.38496754694837;3.32671046779238;3.78621845510159;4.04820219607644;2.22453451561005;2.09080788958823;2.78634843669992;1;1;2.233751;2.251186;3.357787;1;2.684162;3.08235;2.718569;1;2.605249;3.573757;1;3.205278;1;2.075129;3.387267;1;1;3.188445;2.417717;1;3.259124;1.937957
